"Step","ClassificationPhoneme  - TW - loss","ClassificationPhoneme  - TW - loss__MIN","ClassificationPhoneme  - TW - loss__MAX","ClassificationPhoneme  - Jittering - loss","ClassificationPhoneme  - Jittering - loss__MIN","ClassificationPhoneme  - Jittering - loss__MAX","ClassificationPhoneme  - ROS - loss","ClassificationPhoneme  - ROS - loss__MIN","ClassificationPhoneme  - ROS - loss__MAX","ClassificationPhoneme  - Raw - loss","ClassificationPhoneme  - Raw - loss__MIN","ClassificationPhoneme  - Raw - loss__MAX","ClassificationOliveOil  - ADASYN - loss","ClassificationOliveOil  - ADASYN - loss__MIN","ClassificationOliveOil  - ADASYN - loss__MAX","ClassificationOliveOil  - SMOTE - loss","ClassificationOliveOil  - SMOTE - loss__MIN","ClassificationOliveOil  - SMOTE - loss__MAX","ClassificationOliveOil  - TW - loss","ClassificationOliveOil  - TW - loss__MIN","ClassificationOliveOil  - TW - loss__MAX","ClassificationOliveOil  - Jittering - loss","ClassificationOliveOil  - Jittering - loss__MIN","ClassificationOliveOil  - Jittering - loss__MAX","ClassificationOliveOil  - ROS - loss","ClassificationOliveOil  - ROS - loss__MIN","ClassificationOliveOil  - ROS - loss__MAX","ClassificationOliveOil  - Raw - loss","ClassificationOliveOil  - Raw - loss__MIN","ClassificationOliveOil  - Raw - loss__MAX","ClassificationMedicalImages  - ADASYN - loss","ClassificationMedicalImages  - ADASYN - loss__MIN","ClassificationMedicalImages  - ADASYN - loss__MAX","ClassificationMedicalImages  - SMOTE - loss","ClassificationMedicalImages  - SMOTE - loss__MIN","ClassificationMedicalImages  - SMOTE - loss__MAX","ClassificationMedicalImages  - TW - loss","ClassificationMedicalImages  - TW - loss__MIN","ClassificationMedicalImages  - TW - loss__MAX","ClassificationMedicalImages  - Jittering - loss","ClassificationMedicalImages  - Jittering - loss__MIN","ClassificationMedicalImages  - Jittering - loss__MAX"
"32","0.46360334753990173","0.41654694080352783","0.5106597542762756","0.1243642047047615","0.12027080357074738","0.12845760583877563","0.07712193205952644","0.06973905116319656","0.08450481295585632","1.062368392944336","1.0417782068252563","1.1007510423660278","1.3819111585617065","1.3819111585617065","1.3819111585617065","1.1810410022735596","1.1810410022735596","1.1810410022735596","1.173875093460083","1.173875093460083","1.173875093460083","1.2391331195831299","1.2391331195831299","1.2391331195831299","1.344057559967041","1.344057559967041","1.344057559967041","1.2593408823013306","1.2593408823013306","1.2593408823013306","0.032451704144477844","0.032451704144477844","0.032451704144477844","0.027891522273421288","0.027891522273421288","0.027891522273421288","0.060293205082416534","0.060293205082416534","0.060293205082416534","0.04348490387201309","0.04348490387201309","0.04348490387201309"
"33","0.45455530285835266","0.41481927037239075","0.4942913353443146","0.10896816849708557","0.1044134795665741","0.11352285742759705","0.07626828923821449","0.06636717915534973","0.08616939932107925","1.0201666802167892","0.9778385758399963","1.0407814979553223","1.4543225765228271","1.4543225765228271","1.4543225765228271","1.1431753635406494","1.1431753635406494","1.1431753635406494","1.1990479230880737","1.1990479230880737","1.1990479230880737","1.182071566581726","1.182071566581726","1.182071566581726","1.3516085147857666","1.3516085147857666","1.3516085147857666","1.264650583267212","1.264650583267212","1.264650583267212","0.026882506906986237","0.026882506906986237","0.026882506906986237","0.024174414575099945","0.024174414575099945","0.024174414575099945","0.04858626052737236","0.04858626052737236","0.04858626052737236","0.03931208327412605","0.03931208327412605","0.03931208327412605"
"34","0.4175865352153778","0.3943714201450348","0.4408016502857208","0.1041395552456379","0.10316938906908035","0.10510972142219543","0.08418799564242363","0.07368452847003937","0.09469146281480789","0.9864869117736816","0.9474034309387207","1.0399179458618164","1.4273529052734375","1.4273529052734375","1.4273529052734375","1.2540761232376099","1.2540761232376099","1.2540761232376099","1.1952073574066162","1.1952073574066162","1.1952073574066162","1.2224109172821045","1.2224109172821045","1.2224109172821045","1.2901158332824707","1.2901158332824707","1.2901158332824707","1.2519692182540894","1.2519692182540894","1.2519692182540894","0.03487061336636543","0.03487061336636543","0.03487061336636543","0.024087699130177498","0.024087699130177498","0.024087699130177498","0.052521273493766785","0.052521273493766785","0.052521273493766785","0.03040916845202446","0.03040916845202446","0.03040916845202446"
"35","0.38178180158138275","0.35937851667404175","0.40418508648872375","0.10444692149758339","0.10049689561128616","0.10839694738388062","0.06936479546129704","0.058713074773550034","0.08001651614904404","0.9297266751527786","0.8993276953697205","0.9733399748802185","1.4260114431381226","1.4260114431381226","1.4260114431381226","1.1162867546081543","1.1162867546081543","1.1162867546081543","1.2511893510818481","1.2511893510818481","1.2511893510818481","1.1136964559555054","1.1136964559555054","1.1136964559555054","1.2788740396499634","1.2788740396499634","1.2788740396499634","1.2526147365570068","1.2526147365570068","1.2526147365570068","0.06351115554571152","0.06351115554571152","0.06351115554571152","0.025214608758687973","0.025214608758687973","0.025214608758687973","0.06360882520675659","0.06360882520675659","0.06360882520675659","0.028718845918774605","0.028718845918774605","0.028718845918774605"
"36","0.3510531038045883","0.33992141485214233","0.3621847927570343","0.10283489152789116","0.10091184079647064","0.10475794225931168","0.05943632684648037","0.05593111738562584","0.0629415363073349","0.9342776983976364","0.8812957406044006","0.9825646281242371","1.3912665843963623","1.3912665843963623","1.3912665843963623","1.1375505924224854","1.1375505924224854","1.1375505924224854","1.133798360824585","1.133798360824585","1.133798360824585","1.161025881767273","1.161025881767273","1.161025881767273","1.3274019956588745","1.3274019956588745","1.3274019956588745","1.2380744218826294","1.2380744218826294","1.2380744218826294","0.05105011165142059","0.05105011165142059","0.05105011165142059","0.02005080133676529","0.02005080133676529","0.02005080133676529","0.06290795654058456","0.06290795654058456","0.06290795654058456","0.024536890909075737","0.024536890909075737","0.024536890909075737"
"37","0.34880155324935913","0.34528249502182007","0.3523206114768982","0.09373461827635765","0.09099891036748886","0.09647032618522644","0.05258752033114433","0.050785038620233536","0.05439000204205513","0.887469694018364","0.835738480091095","0.9284786581993103","1.4069842100143433","1.4069842100143433","1.4069842100143433","0.96426922082901","0.96426922082901","0.96426922082901","1.21358323097229","1.21358323097229","1.21358323097229","1.2058072090148926","1.2058072090148926","1.2058072090148926","1.3160128593444824","1.3160128593444824","1.3160128593444824","1.3180336952209473","1.3180336952209473","1.3180336952209473","0.03551807627081871","0.03551807627081871","0.03551807627081871","0.033790841698646545","0.033790841698646545","0.033790841698646545","0.054013319313526154","0.054013319313526154","0.054013319313526154","0.02964526042342186","0.02964526042342186","0.02964526042342186"
"38","0.3387749493122101","0.3291034400463104","0.34844645857810974","0.07885885611176491","0.0772651880979538","0.08045252412557602","0.04838810861110687","0.04490136355161667","0.051874853670597076","0.8967247009277344","0.8484249711036682","0.9469684958457947","1.3547438383102417","1.3547438383102417","1.3547438383102417","1.0942013263702393","1.0942013263702393","1.0942013263702393","1.257024884223938","1.257024884223938","1.257024884223938","1.2504136562347412","1.2504136562347412","1.2504136562347412","1.355042815208435","1.355042815208435","1.355042815208435","1.3015590906143188","1.3015590906143188","1.3015590906143188","0.05097693204879761","0.05097693204879761","0.05097693204879761","0.03105677105486393","0.03105677105486393","0.03105677105486393","0.06280500441789627","0.06280500441789627","0.06280500441789627","0.026002949103713036","0.026002949103713036","0.026002949103713036"
"39","0.3233474940061569","0.31868118047714233","0.3280138075351715","0.08484196662902832","0.08452647179365158","0.08515746146440506","0.04900909215211868","0.0427299365401268","0.055288247764110565","0.8624339401721954","0.770152747631073","0.9666062593460083","1.4283509254455566","1.4283509254455566","1.4283509254455566","0.9981896281242371","0.9981896281242371","0.9981896281242371","1.2437283992767334","1.2437283992767334","1.2437283992767334","1.1869893074035645","1.1869893074035645","1.1869893074035645","1.2930887937545776","1.2930887937545776","1.2930887937545776","1.2963802814483643","1.2963802814483643","1.2963802814483643","0.04545518755912781","0.04545518755912781","0.04545518755912781","0.03887172415852547","0.03887172415852547","0.03887172415852547","0.10263880342245102","0.10263880342245102","0.10263880342245102","0.02564321458339691","0.02564321458339691","0.02564321458339691"
"40","0.31630314886569977","0.30858591198921204","0.3240203857421875","0.07954192161560059","0.07695580273866653","0.08212804049253464","0.06257684901356697","0.03835422545671463","0.08679947257041931","0.8573799282312393","0.8295941352844238","0.8903900384902954","1.3569543361663818","1.3569543361663818","1.3569543361663818","0.9980175495147705","0.9980175495147705","0.9980175495147705","1.1749459505081177","1.1749459505081177","1.1749459505081177","1.2093974351882935","1.2093974351882935","1.2093974351882935","1.2627443075180054","1.2627443075180054","1.2627443075180054","1.252806544303894","1.252806544303894","1.252806544303894","0.029009386897087097","0.029009386897087097","0.029009386897087097","0.041839681565761566","0.041839681565761566","0.041839681565761566","0.10015638917684555","0.10015638917684555","0.10015638917684555","0.02570194937288761","0.02570194937288761","0.02570194937288761"
"41","0.2990606278181076","0.27798590064048767","0.32013535499572754","0.0671631433069706","0.06241784989833832","0.07190843671560287","0.050524468533694744","0.02872212789952755","0.07232680916786194","0.8089583516120911","0.7416657209396362","0.8642960786819458","1.3808658123016357","1.3808658123016357","1.3808658123016357","1.0723061561584473","1.0723061561584473","1.0723061561584473","1.1635119915008545","1.1635119915008545","1.1635119915008545","1.1021167039871216","1.1021167039871216","1.1021167039871216","1.2321248054504395","1.2321248054504395","1.2321248054504395","1.2376598119735718","1.2376598119735718","1.2376598119735718","0.027292711660265923","0.027292711660265923","0.027292711660265923","0.040671296417713165","0.040671296417713165","0.040671296417713165","0.07020990550518036","0.07020990550518036","0.07020990550518036","0.044202420860528946","0.044202420860528946","0.044202420860528946"
"42","0.2808321416378021","0.27620548009872437","0.2854588031768799","0.06746120564639568","0.05754242464900017","0.0773799866437912","0.04684360511600971","0.03602384775876999","0.057663362473249435","0.8023582994937897","0.7234097123146057","0.9426823258399963","1.4097589254379272","1.4097589254379272","1.4097589254379272","1.083763599395752","1.083763599395752","1.083763599395752","1.1750389337539673","1.1750389337539673","1.1750389337539673","1.1278928518295288","1.1278928518295288","1.1278928518295288","1.1644995212554932","1.1644995212554932","1.1644995212554932","1.2117958068847656","1.2117958068847656","1.2117958068847656","0.02474028430879116","0.02474028430879116","0.02474028430879116","0.0363127738237381","0.0363127738237381","0.0363127738237381","0.04799838364124298","0.04799838364124298","0.04799838364124298","0.05866284295916557","0.05866284295916557","0.05866284295916557"
"43","0.2789023071527481","0.27388274669647217","0.28392186760902405","0.06209988705813885","0.04599996283650398","0.07819981127977371","0.0440435204654932","0.029034361243247986","0.05905267968773842","0.7915152162313461","0.749441385269165","0.8589586615562439","1.369284749031067","1.369284749031067","1.369284749031067","0.9450064897537231","0.9450064897537231","0.9450064897537231","1.1424416303634644","1.1424416303634644","1.1424416303634644","1.070582628250122","1.070582628250122","1.070582628250122","1.1979366540908813","1.1979366540908813","1.1979366540908813","1.3547509908676147","1.3547509908676147","1.3547509908676147","0.029938392341136932","0.029938392341136932","0.029938392341136932","0.039154548197984695","0.039154548197984695","0.039154548197984695","0.057114701718091965","0.057114701718091965","0.057114701718091965","0.04515184089541435","0.04515184089541435","0.04515184089541435"
"44","0.25649166852235794","0.2467179149389267","0.2662654221057892","0.05763521045446396","0.04670400172472","0.06856641918420792","0.03553725220263004","0.02295650541782379","0.048117998987436295","0.7643583565950394","0.6964110732078552","0.8616717457771301","1.3549370765686035","1.3549370765686035","1.3549370765686035","0.9894338250160217","0.9894338250160217","0.9894338250160217","1.1528538465499878","1.1528538465499878","1.1528538465499878","1.008995532989502","1.008995532989502","1.008995532989502","1.142841100692749","1.142841100692749","1.142841100692749","1.2806495428085327","1.2806495428085327","1.2806495428085327","0.044075965881347656","0.044075965881347656","0.044075965881347656","0.03254552558064461","0.03254552558064461","0.03254552558064461","0.03458693251013756","0.03458693251013756","0.03458693251013756","0.041088130325078964","0.041088130325078964","0.041088130325078964"
"45","0.2369709312915802","0.22944097220897675","0.24450089037418365","0.0739432293921709","0.05149594321846962","0.09639051556587219","0.031908610835671425","0.02702327072620392","0.03679395094513893","0.7567770034074783","0.6915188431739807","0.8107030987739563","1.349192500114441","1.349192500114441","1.349192500114441","0.9160309433937073","0.9160309433937073","0.9160309433937073","1.099859356880188","1.099859356880188","1.099859356880188","1.2239030599594116","1.2239030599594116","1.2239030599594116","1.2691364288330078","1.2691364288330078","1.2691364288330078","1.287213921546936","1.287213921546936","1.287213921546936","0.030788224190473557","0.030788224190473557","0.030788224190473557","0.045957811176776886","0.045957811176776886","0.045957811176776886","0.03027273714542389","0.03027273714542389","0.03027273714542389","0.030034521594643593","0.030034521594643593","0.030034521594643593"
"46","0.21557694673538208","0.2152746319770813","0.21587926149368286","0.07084559835493565","0.057314183562994","0.08437701314687729","0.031046505086123943","0.026545247063040733","0.03554776310920715","0.768359437584877","0.7105464339256287","0.8156078457832336","1.3414815664291382","1.3414815664291382","1.3414815664291382","0.909479022026062","0.909479022026062","0.909479022026062","1.0920130014419556","1.0920130014419556","1.0920130014419556","1.2187107801437378","1.2187107801437378","1.2187107801437378","1.2105889320373535","1.2105889320373535","1.2105889320373535","1.3068861961364746","1.3068861961364746","1.3068861961364746","0.021653100848197937","0.021653100848197937","0.021653100848197937","0.04932335764169693","0.04932335764169693","0.04932335764169693","0.027329744771122932","0.027329744771122932","0.027329744771122932","0.026933131739497185","0.026933131739497185","0.026933131739497185"
"47","0.21570619195699692","0.21002386510372162","0.22138851881027222","0.06736539304256439","0.058975040912628174","0.07575574517250061","0.024045254103839397","0.021270547062158585","0.02681996114552021","0.7622496783733368","0.7389029860496521","0.7839856147766113","1.330676555633545","1.330676555633545","1.330676555633545","0.9731317162513733","0.9731317162513733","0.9731317162513733","1.1289979219436646","1.1289979219436646","1.1289979219436646","1.214791178703308","1.214791178703308","1.214791178703308","1.214015245437622","1.214015245437622","1.214015245437622","1.268357515335083","1.268357515335083","1.268357515335083","0.019694609567523003","0.019694609567523003","0.019694609567523003","0.04031367599964142","0.04031367599964142","0.04031367599964142","0.030176622793078423","0.030176622793078423","0.030176622793078423","0.020613448694348335","0.020613448694348335","0.020613448694348335"
